Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-VSG-SAL-17026,Voluntary Sector Grant to The Friends of Walkden Gardens,Labyrinth,GBP,NA,1500,NA,2017-06-18,NA,NA,NA,12,360G-trafford-friends_of_walkden_gardens,The Friends of Walkden Gardens,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-SAL-17027,Voluntary Sector Grant to We Are Sale Moor Community Interest Company,Improve Sale moor Village,GBP,NA,1499.6,NA,2017-06-18,NA,NA,NA,12,GB-COH-10158145,We Are Sale Moor Community Interest Company,NA,10158145,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17028,Voluntary Sector Grant to Trafford African & caribbean over 50's club,Funding to continue TAC's operations and facilitate new events.,GBP,NA,2000,NA,2017-06-24,NA,NA,NA,12,360G-trafford-trafford_african_and_caribbean_over_50s_club,Trafford African & caribbean over 50's club,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17029,Voluntary Sector Grant to St. John's Centre,Two week summer school - 30 spaces each day with young people.,GBP,NA,1990,NA,2017-06-24,NA,NA,NA,12,GB-COH-07597525,St. John's Centre,1146058,07597525,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17030,Voluntary Sector Grant to Seed Studios,Funding for one-to-one work with people interested in music but unable to afford instruments/lessons.,GBP,NA,427,NA,2017-06-24,NA,NA,NA,12,GB-CHC-1172658,Seed Studios,1172658,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17031,"Voluntary Sector Grant to TLC: Talk, Listen, Change",To reduce social isolation and improve mental health. Counselling free of charge.,GBP,NA,1996.62,NA,2017-06-24,NA,NA,NA,12,GB-COH-01559314,"TLC: Talk, Listen, Change",0512710,01559314,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17032,Voluntary Sector Grant to Trafford Carers Centre,Gardening group - to provide support for carers enabling respite from caring.,GBP,NA,1949,NA,2017-06-24,NA,NA,NA,12,GB-COH-04695523,Trafford Carers Centre,1102075,04695523,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17033,Voluntary Sector Grant to Friends of Hullard Park,"Re-establishing Wildflower Meadow, community learning to care for it.",GBP,NA,2000,NA,2017-06-24,NA,NA,NA,12,360G-trafford-friends_of_hullard_park,Friends of Hullard Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17034,Voluntary Sector Grant to Friends of Victoria Park,Funding for new kitchen in new community building in park.,GBP,NA,2000,NA,2017-06-24,NA,NA,NA,12,GB-CHC-1179731,Friends of Victoria Park,1179731,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17035,Voluntary Sector Grant to Gorse Hill Learning Allotment,Purchase items for all year round outdoor learning/social growing space.,GBP,NA,1945.43,NA,2017-06-24,NA,NA,NA,12,360G-trafford-gorse_hill_learning_allotment,Gorse Hill Learning Allotment,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17036,Voluntary Sector Grant to Stretford Children's Theatre,Children's project leading to a public performance looking at our community and the challenges faced.,GBP,NA,427,NA,2017-06-24,NA,NA,NA,12,GB-CHC-1175334,Stretford Children's Theatre,1175334,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17037,"Voluntary Sector Grant to The Garden Project at the Centenary Gardens, Old Trafford",Funding to replace existing vegetable plots etc that have become unsafe.,GBP,NA,2000,NA,2017-06-24,NA,NA,NA,12,360G-trafford-the_garden_project_at_the_centenary_gardens_old_trafford,"The Garden Project at the Centenary Gardens, Old Trafford",NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG-OTS-17038,Voluntary Sector Grant to Theatre Of The Senses,"Project tackling poverty, loneliness, isolation, mental health/wellbeing.",GBP,NA,1720,NA,2017-06-24,NA,NA,NA,12,GB-COH-12201647,Theatre Of The Senses,NA,12201647,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18001,Community Cohesion Grant to Caritas,Community Sponsorship Scheme for refugees project bringing Muslim and Christian faiths across Old Trafford and Flixton together,GBP,NA,5000,NA,2018-08-31,NA,NA,NA,12,360G-trafford-caritas,Caritas,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18002,Community Cohesion Grant to Cycling without Age,Volunteers  will take isolated residents out on bike rides using specially modified cycles,GBP,NA,1619.14,NA,2018-08-31,NA,NA,NA,12,GB-CHC-1182812,Cycling without Age,1182812,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18003,Community Cohesion Grant to Cyril Flint Befrienders,Isolated older people will be supported by volunteers,GBP,NA,4976,NA,2018-08-31,NA,NA,NA,12,GB-COH-07962245,Cyril Flint Befrienders,1146179,07962245,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18004,Community Cohesion Grant to Footlights,Programme for Trafford secondary schools focusing on hate crime,GBP,NA,4997.08,NA,2018-08-31,NA,NA,NA,12,GB-COH-06447020,Footlights,NA,06447020,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18005,Community Cohesion Grant to Groundwork,Establishing a young person's forum for diverse communities in Old Trafford,GBP,NA,5100,NA,2018-08-31,NA,NA,NA,12,GB-COH-06543150,Groundwork Trust GTM,1124508,06543150,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18006,Community Cohesion Grant to Hidden Treasure Discovery Centre,Supporting families and cohesion in Partington by generating local action,GBP,NA,5000,NA,2018-08-31,NA,NA,NA,12,GB-COH-10778009,Hidden Treasure Discovery Centre,NA,10778009,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18007,Community Cohesion Grant to Lostock Partnership,Inter-generational activity involving isolated older people and schools,GBP,NA,2925,NA,2018-08-31,NA,NA,NA,12,360G-trafford-lostock_partnership,Lostock Partnership,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18008,Community Cohesion Grant to Sale West Community Urban Trust,Supporting young families in Sale West using local volunteers,GBP,NA,5000,NA,2018-08-31,NA,NA,NA,12,GB-CHC-1137438,Sale West Community Urban Trust,1137438,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18009,Community Cohesion Grant to Theatre of the Senses,"Theatre and arts workshops for the diverse community in North Trafford, including those with physical and mental health disabilities.",GBP,NA,4993,NA,2018-08-31,NA,NA,NA,12,GB-COH-12201647,Theatre of the Senses,NA,12201647,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18010,Community Cohesion Grant to Trafford Junior Neighbourhood Watch,Engaging primary school children in Sale West in community safety and cohesion issues.,GBP,NA,778.4,NA,2018-08-31,NA,NA,NA,12,360G-trafford-trafford_junior_neighbourhood_watch,Trafford Junior Neighbourhood Watch,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18011,Winter Resilience Grant to Age UK Trafford,"The project is called ""Man with a Pan"" and it's a great way to simultaneously teach men how to cook and reduce isolation.",GBP,NA,18259,NA,2018-12-31,NA,NA,NA,12,GB-COH-05384301,Age UK Trafford,1109047,05384301,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18012,Winter Resilience Grant to Groundwork,Groundwork will be hosting events across Trafford to raise awareness of LEAP,GBP,NA,7958,NA,2018-12-31,NA,NA,NA,12,GB-COH-06543150,Groundwork,1124508,06543150,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18013,Winter Resilience Grant to LMCP,"Delivering fortnightly workshops and home visits to provide advice and practical help about keeping warm, maximising income and reducing fuel bills.",GBP,NA,9550,NA,2018-12-31,NA,NA,NA,12,GB-CHC-1128263,LMCP Care Link,1128263,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG18014,Winter Resilience Grant to The Fed,Funding to support our Volunteers Project at The Fed,GBP,NA,4233,NA,2018-12-31,NA,NA,NA,12,GB-COH-05858766,The Federation of Jewish Services (The Fed),1117126,05858766,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19001,Inclusive Neighbourhood Grant to Abbey Rd Street Party,"To hold a community street party on Abbey Road in Sale with the aim of inviting the whole community, young and old - to come together. It is a community focussed day designed to get neighbours together, meeting, talking, getting to know each other with games and entertainment for kids (and the older ones), and food supplied by members of the street.",GBP,NA,200,NA,2019-01-31,NA,NA,NA,12,360G-trafford-abbey_rd_street_party,Abbey Rd Street Party,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19002,Inclusive Neighbourhood Grant to Altrincham & Sale Sea Cadets,"Re-fit dated activity rooms to ensure that our training areas are fit for purpose for generations to come, to allow volunteers to deliver the cadet training programme and external qualifications to our cadets, members of the public & visiting schools.",GBP,NA,1517,NA,2019-01-31,NA,NA,NA,12,GB-CHC-520003,Altrincham & Sale Sea Cadet,520003,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19003,Hate Crime Awareness Grant to Art with a Heart,Running of an Equalities Workshop at Sale High School,GBP,NA,300,NA,2019-01-31,NA,NA,NA,12,GB-CHC-1159034,Art with a Heart,1159034,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19004,Inclusive Neighbourhood Grant to Discover Manchester ESOL group at St. John's Centre,Discover Manchester ESOL group at St. John's Centre,GBP,NA,1646.7,NA,2019-01-31,NA,NA,NA,12,GB-COH-07597525,ESOL group at St. John's Centre,1146058,07597525,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19005,Inlusive Neighbourhood Grant to Friends of Coppice Library,"Our funding request is to replace some of the existing shelving with more modern, flexible and mobile shelving, so we can extend the opportunities to bring together a wide range of local residents and make our existing activities available to more members of the local community",GBP,NA,2000,NA,2019-01-31,NA,NA,NA,12,360G-trafford-friends_of_coppice_library,Friends of Coppice Library,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19006,Inclusive Neighbourhood Grant to Friends of Cross Lane Park,Fun Day in the Park,GBP,NA,500,NA,2019-01-31,NA,NA,NA,12,360G-trafford-friends_of_cross_lane_park,Friends of Cross Lane Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19007,Inclusive Neighbourhood Grant to Future Directions 'Friends for Life' group,To run the friendship events,GBP,NA,500,NA,2019-01-31,NA,NA,NA,12,GB-COH-08041420,Future Directions 'Friends for Life' group,NA,08041420,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19008,Hate Crime Awareness Grant to Future Directions CIC,A series of drop-ins and information stands across Trafford to raise awareness of disability hate crime,GBP,NA,1558.14,NA,2019-01-31,NA,NA,NA,12,GB-COH-08041420,Future Directions CIC,NA,08041420,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19009,Inclusive Neighbourhood Grant to High -functioning Trafford,group meetings and to pay for our core costs,GBP,NA,1850,NA,2019-01-31,NA,NA,NA,12,360G-trafford-high-functioning_trafford,High-Functioning Trafford,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19010,Inclusive Neighbourhood Grant to Redeeming Our Communities,We want to offer free garden transformations for at least 15 households in Partington,GBP,NA,2000,NA,2019-01-31,NA,NA,NA,12,GB-COH-07327258,Redeeming Our Communities,1139817,07327258,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19011,Inclusive Neighbourhood Grant to Scilight Arts,"We are requesting funding to buy planters, compost and plants, ready for spring/summer 2019, as well as replacing/renovating planters at the front of the building.",GBP,NA,450,NA,2019-01-31,NA,NA,NA,12,360G-trafford-scilight_arts,Scilight Arts,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19012,Inclusive Neighbourhood Grant to Stamford Brook Residents Association,Community Wellbeing Event and Evening Woodland Walk,GBP,NA,276.4,NA,2019-01-31,NA,NA,NA,12,360G-trafford-stamford_brook_residents_association,Stamford Brook Residents Association,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19013,Hate Crime Awareness Grant to Stand Against Violence,Delivering 10 session programmes on bystander intervention at Trafford College,GBP,NA,1500,NA,2019-01-31,NA,NA,NA,12,GB-CHC-1156451,Stand Against Violence,1156451,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19014,Inclusive Neighbourhood Grant to The Counselling and Family Centre,We want to increase the number of arts sessions for socially-isolated older people and their carers that we can offer from our community lounge in our centre next to Stamford Park.,GBP,NA,1699,NA,2019-01-31,NA,NA,NA,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
